,Lat,Long,Month,Day,Year,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
3447,18.0833,58.0027,12.0,24.0,1995.0,-0.805196684368568,-2.64507540194082,-2.6882475738060285,-2.1541650878757714,-3.218875824868198,-3.0791138824930395,-4.961845129926808,-6.214608098422136,-1.9519282213808757
3448,16.8003,60.5,12.0,20.0,1995.0,-0.8818893051568224,-4.342805921520592,-2.5770219386958044,-1.88387475813586,-2.7646205525906025,-2.3025850929940446,-4.509860006183756,-6.907755278982026,-3.036554268074244
3449,21.8348,62.4615,12.0,2.0,1995.0,-0.8370175509796469,-3.9120230054281406,-2.476938480138822,-1.777856564059063,-2.563949857128452,-3.244193632852488,-4.422848629194127,-6.907755278982026,-2.9004220937496643
3450,12.0102,-139.9924,2.0,5.0,1992.0,-2.3025850929940446,-3.1092028562480603,-4.60517018598808,-4.135166556742349,-5.115995809754064,-36.7368005696771,-36.7368005696771,-36.7368005696771,-2.563949857128452
3451,7.0694,-139.9593,2.0,10.0,1992.0,-2.055725015062519,-2.835852442953298,-4.135166556742349,-3.575550768806929,-4.60517018598808,-5.80914299031399,-36.7368005696771,-36.7368005696771,-2.4889146711855377
3452,5.1014,-139.9366,2.0,12.0,1992.0,-1.931021536561562,-3.5230902858936504,-4.135166556742349,-3.2701691192557485,-4.422848629194127,-5.5214609178622185,-36.7368005696771,-36.7368005696771,-2.4418471603275522
3453,-11.9997,-145.4088,9.0,26.0,1992.0,-2.4418471603275522,-3.3600722673789054,-5.115995809754064,-3.863232841258709,-5.298317366548014,-5.298317366548014,-36.7368005696771,-36.7368005696771,-2.7333680090864982
3454,0.0108,-140.0573,10.0,12.0,1992.0,-1.013352444717286,-12.43692590022444,-2.9565115604007075,-2.2730262907525,-2.796881414808824,-2.882403588246986,-5.115995809754064,-36.7368005696771,-2.63108915996608
3455,48.39514,-17.13033,5.0,30.0,1990.0,0.4173936789734383,-19.73972869081909,-2.324830701941364,0.050198695532746106,-1.7653902142079863,-1.2090858537127587,-2.8777714759204245,-7.742455859103902,-21.716121960575034
3456,62.35092,-28.51888,11.0,16.0,2002.0,-1.6134459338316387,-32.78168170729323,-3.2659674324020482,-2.2927337769436704,-3.552252856582107,-3.5328375051927354,-5.206650178022192,-5.570126089843498,-5.069225341158865
3457,62.35092,-28.51888,11.0,16.0,2002.0,-1.6134459338316387,-33.09702138460694,-3.2659674324020482,-2.2927337769436704,-3.552252856582107,-3.5852404193544465,-5.206650178022192,-5.570126089843498,-5.091303197163692
3458,-63.6645,-64.5848333333333,4.0,4.0,1993.0,-0.3142998703560729,-20.01299798903905,-2.905928133293943,-2.8543716098151335,-2.6265024726946042,-1.402143294574246,-3.2059349207353973,-36.7368005696771,-36.7368005696771
3459,-67.3321666666667,-69.4248333333333,4.0,23.0,1993.0,-1.0683352977838372,-25.079401499018896,-3.4225538154907147,-2.8276617825298946,-2.9336968826345364,-2.2461291480498295,-4.249595847493384,-5.839602197798698,-6.684611727667838
3460,-64.214,-66.263,1.0,9.0,2004.0,-2.4304184645039295,-18.14285013235326,-5.115995809754064,-2.4418471603275522,-3.4737680744969874,-2.5770219386958044,-3.6119184129778037,-4.135166556742349,-5.298317366548014
3461,-64.611,-68.294,1.0,12.0,2004.0,-3.218875824868198,-13.61340601380494,-5.80914299031399,-3.4112477175156535,-5.298317366548014,-3.381394754365972,-5.80914299031399,-3.688879454113932,-6.214608098422136
3462,-66.511,-69.86,1.0,22.0,2004.0,-2.1037342342488796,-18.011415156090926,-4.961845129926808,-2.0874737133770993,-4.017383521085966,-2.7333680090864982,-36.7368005696771,-2.4651040224918193,-5.298317366548014
3463,-67.83535,-68.88636667,2.0,1.0,1999.0,0.24834335233595212,-14.65759435694514,-3.4673371841666967,-3.1396026439736904,-4.358310108056557,-0.5744756508424466,-3.483492624388982,-3.540459448995659,-36.7368005696771
3464,-64.8276666666667,-64.043,1.0,17.0,1996.0,2.6954241603947184,-19.715641217826946,-1.2830160116663885,-2.191938572906981,-36.7368005696771,2.1329467629524297,-36.7368005696771,-1.6497392092076255,-36.7368005696771
3465,-68.0731666666667,-68.0543333333333,2.0,4.0,1996.0,3.0118910150528784,-14.430149832258172,-2.622790357151385,-2.86645993784985,-36.7368005696771,1.8755336677603927,-36.7368005696771,-36.7368005696771,-36.7368005696771
3466,38.87,-75.058,5.0,9.0,2006.0,1.852854568587866,-9.210340371975072,-1.2487953416758435,-2.1210972169486677,-2.8455896151242697,1.0719602576706833,-2.1680542000364387,-2.1910437182611373,-2.476938480138822
3467,36.413,-75.571,5.0,10.0,2006.0,0.12389763665623733,-9.210340371975072,-3.788978229246132,-1.963972291873721,-2.7090507014357916,-1.2136864965135747,-9.210340371975072,-3.313186504339439,-2.1937306880819625
3468,36.968,-76.022,5.0,11.0,2006.0,1.1993621917682529,-9.210340371975072,-1.587701089271792,-2.5319982573218494,-2.904065085028165,0.14314750921848512,-2.9957322735539886,-2.2720558879592216,-1.8464268705703626
3469,36.9004,-75.9085,7.0,4.0,2006.0,1.8114803938402562,-9.210340371975072,-0.7704602836626153,-1.27225164507923,-1.7614242694319813,0.7173030637710165,-0.9859087987550246,-2.3371765377636637,-1.713133148772865
3470,36.9717,-76.0194,7.0,4.0,2006.0,1.824452513174573,-9.210340371975072,-0.368892127877324,-3.1512171763943835,-2.6036901857779657,0.5655978596129702,-1.0523968648711464,-1.9754419516613504,-0.7588597239253264
3471,47.68797,-12.68195,6.0,13.0,2003.0,-0.635444470431656,-36.7368005696771,-13.55407441182555,-0.8651461985509828,-2.886877868641907,-2.7471549209829695,-4.677740878822915,-36.7368005696771,-5.0131384243143575
3472,-63.842,-67.15,1.0,9.0,2006.0,-0.3726591563829868,-7.574383705512104,-36.7368005696771,-1.8779711660471197,-4.21312809821206,-0.40992503883025766,-3.7722610630529827,-5.713832810509669,-4.919880930827777
3473,-64.457,-65.646,1.0,8.0,2006.0,0.807769671396643,-8.08488874315514,-4.28308668681897,-3.244193632852488,-1.5315513737770285,0.2319050569827826,-1.8971199848858806,-4.667045589706167,-5.083205986931073
3474,-66.891,-68.923,1.0,19.0,2001.0,-0.0563164154789037,-25.92448365861408,-1.9656052709304073,-2.0903579170838174,-1.3143774610409695,0.17655085242842963,-22.130406050097967,-2.7339750856278706,-4.353093115259537
3475,-66.443,-73.033,1.0,24.0,2001.0,-1.64227106952934,-19.522909337374298,-36.7368005696771,-2.6125464218576466,-3.921624300701314,-0.1984520033585512,-13.218107819314795,-5.546522861146775,-36.7368005696771
3476,-64.3666666666667,-62.7166666666667,10.0,11.0,1993.0,-2.033780076311953,-19.532176148300763,-4.732364738858774,-4.0462240736638995,-4.990734384865181,-3.1014847771401564,-36.7368005696771,-36.7368005696771,-36.7368005696771
3477,-67.248,-71.225,1.0,24.0,2006.0,1.3457848177816807,-8.71966852853545,-36.7368005696771,-0.8610925714093925,-3.098873032473502,1.3818846526311905,-2.928073625080174,-4.312500572025263,-36.7368005696771
3478,-67.773,-69.942,1.0,26.0,2006.0,1.5776169534442641,-8.167753399269232,-36.7368005696771,-2.491327217590922,-3.3495541485103137,1.3723982559277792,-3.1396026439736904,-4.21312809821206,-36.7368005696771
3479,-65.878,-68.282,1.0,17.0,2006.0,1.343308568943732,-7.109682114819439,-3.2941383093687446,-1.2594855142561945,-2.9262062109053786,1.3635117982226468,-36.7368005696771,-5.0056477525852,-4.366153285517583
3480,41.004,-16.4,8.0,28.0,2001.0,-2.8087549052238403,-4.674948866141805,-30.101716404666988,-4.576898619646285,-5.6761564127409105,-36.7368005696771,-36.7368005696771,-36.7368005696771,-3.9697532886365634
3481,-32.57,18.04,10.0,17.0,2002.0,1.136550128008502,-36.7368005696771,-9.93671072658751,-2.071473372030658,-36.7368005696771,0.06672363204290813,-1.3019532126861393,-2.5010360317178826,-0.7918631534991027
3482,-76.5045,179.959,10.0,19.0,1996.0,-2.1136189934814213,-21.74807093518239,-3.7338768200446673,-2.3740810946991147,-3.396209840151113,-4.154094566627868,-5.132802928070444,-5.132802928070444,-36.7368005696771
3483,31.9,-64.475,7.0,19.0,1990.0,-36.7368005696771,-28.720316489172273,-36.7368005696771,-36.7368005696771,-36.7368005696771,-36.7368005696771,-36.09227493733559,-34.228618783804365,-36.7368005696771
3484,31.655,-64.145,9.0,19.0,1991.0,-2.9957322735539886,-9.174461924525476,-5.80914299031399,-4.710530701645905,-6.907755278982026,-6.907755278982026,-36.7368005696771,-36.7368005696771,-4.561679165295087
3485,31.607,-64.174,3.0,19.0,1995.0,-1.3056364581024358,-6.037811575851599,-3.442019376182407,-2.244316184870069,-3.575550768806929,-4.135166556742349,-6.214608098422136,-4.268697949366871,-4.342805921520592
3486,31.696,-64.178,4.0,19.0,1995.0,-1.9661128563728318,-3.722699864918985,-4.60517018598808,-3.29683736633791,-4.422848629194127,-4.710530701645905,-6.907755278982026,-6.214608098422136,-3.35240721749272
3487,31.684,-64.24,7.0,19.0,1995.0,-2.780620893937044,-9.354563453141846,-5.5214609178622185,-4.017383521085966,-5.5214609178622185,-5.298317366548014,-36.7368005696771,-36.7368005696771,-4.828313737302287
3488,31.703,-64.141,8.0,19.0,1996.0,-3.540459448995659,-6.274343886561403,-6.907755278982026,-4.710530701645905,-6.214608098422136,-6.214608098422136,-6.907755278982026,-6.907755278982026,-5.5214609178622185
3489,31.656,-64.223,9.0,19.0,1999.0,-3.506557897319978,-5.836646562249805,-6.214608098422136,-4.828313737302287,-6.214608098422136,-6.214608098422136,-6.907755278982026,-36.7368005696771,-4.276289920468363
3490,31.664,-64.178,1.0,20.0,2000.0,-1.9661128563728318,-3.6735951928573356,-3.8167128256238163,-3.101092789211815,-3.963316299815691,-5.80914299031399,-6.214608098422136,-6.214608098422136,-3.540418612029647
3491,31.636,-64.086,6.0,20.0,2000.0,-4.268697949366871,-21.599448772121253,-5.298317366548014,-6.907755278982026,-36.7368005696771,-36.7368005696771,-36.7368005696771,-6.907755278982026,-6.921517520705948
3492,31.603,-64.182,7.0,20.0,2000.0,-3.015934980871508,-6.110030343487385,-4.342805921520592,-4.710530701645905,-6.214608098422136,-6.214608098422136,-6.907755278982026,-36.7368005696771,-4.742744339873836
3493,31.62,-64.232,2.0,20.0,2002.0,-0.9162907318741548,-4.430266753815564,-2.9004220937496643,-3.036554268074244,-3.35240721749272,-4.342805921520592,-5.80914299031399,-8.5904217392652,-3.146555163288572
3494,31.655,-64.147,1.0,20.0,2004.0,-36.7368005696771,-26.451543919388133,-36.7368005696771,-36.7368005696771,-36.7368005696771,-36.7368005696771,-36.7368005696771,-36.7368005696771,-14.601270641982696
3495,31.658,-64.12,6.0,20.0,2005.0,-3.057607677272076,-5.5177331614637515,-5.80914299031399,-4.422848629194127,-5.298317366548014,-5.80914299031399,-6.907755278982026,-6.907755278982026,-4.961845129926808
3496,31.664,-64.17,12.0,20.0,2005.0,-2.780620893937044,-5.0645191464677035,-5.5214609178622185,-3.863232841258709,-4.710530701645905,-5.5214609178622185,-6.214608098422136,-6.907755278982026,-3.6119184129778037
3497,31.623,-64.141,2.0,20.0,2006.0,-0.8770700187208735,-3.7850059463125776,-2.7646205525906025,-2.282782465697865,-3.35240721749272,-4.422848629194127,-6.214608098422136,-8.236876153885246,-3.0791138824930395
3498,31.698,-64.155,4.0,20.0,2006.0,-1.2982834837971768,-3.4085608915397154,-3.963316299815691,-2.8302178350764158,-3.963316299815691,-4.074541934925914,-6.214608098422136,-5.35963316002164,-2.5902671654458254
3499,31.676,-64.166,10.0,20.0,2006.0,-3.101092789211815,-5.446938094185101,-5.80914299031399,-4.342805921520592,-5.5214609178622185,-5.5214609178622185,-6.907755278982026,-6.907755278982026,-3.863232841258709
3500,31.639,-64.173,12.0,20.0,2006.0,-2.079441541679835,-3.4807073798143207,-4.961845129926808,-3.244193632852488,-4.342805921520592,-5.115995809754064,-6.214608098422136,-36.7368005696771,-2.937463365430013
3501,31.682,-64.165,4.0,20.0,2007.0,-1.0700248318161967,-3.6812228013594983,-4.135166556742349,-2.12026353620009,-3.146555163288572,-4.268697949366871,-6.214608098422136,-5.298317366548014,-2.9957322735539886
3502,18.516,57.3172,11.0,18.0,1995.0,-1.1615520884419834,-2.12026353620009,-3.4112477175156535,-2.419118909249996,-3.2701691192557485,-3.963316299815691,-4.961845129926808,-5.80914299031399,-2.4418471603275522
3503,14.449,64.9993,12.0,14.0,1995.0,-1.1026203100656482,-3.0791138824930395,-3.146555163288572,-1.777856564059063,-3.057607677272076,-4.135166556742349,-5.298317366548014,-6.214608098422136,-2.6882475738060285
3504,15.6336,62.7654,12.0,17.0,1995.0,-0.9571127263944099,-2.937463365430013,-2.407945608651871,-1.9589953886039682,-2.8647040111475848,-3.7297014486341866,-4.828313737302287,-6.907755278982026,-2.111964733385395
3505,16.4332,61.2496,12.0,19.0,1995.0,-0.8794767587514385,-3.9120230054281406,-2.2730262907525,-1.7897614665653812,-2.64507540194082,-2.6882475738060285,-4.961845129926808,-6.907755278982026,-2.551046452292544
3506,-1.9063,-140.2778,2.0,29.0,1992.0,-2.364460496712132,-3.8249470542024495,-3.9120230054281406,-3.2701691192557485,-4.828313737302287,-5.115995809754064,-5.5214609178622185,-36.7368005696771,-3.1235656450638736
3507,12.02,-140.0933,8.0,11.0,1992.0,-2.937463365430013,-4.078702041656082,-36.7368005696771,-4.710530701645905,-6.907755278982026,-36.7368005696771,-36.7368005696771,-36.7368005696771,-2.8134107167600346
3508,9.11,-139.7783,8.0,15.0,1992.0,-2.7488721956224635,-3.5250755982423847,-5.5214609178622185,-4.60517018598808,-36.7368005696771,-36.7368005696771,-36.7368005696771,-36.7368005696771,-2.71810053695571
3509,0.0522,-140.062,10.0,6.0,1992.0,-1.5654210270173257,-3.268312190588057,-3.381394754365972,-2.6036901857779657,-3.3242363405260242,-3.863232841258709,-5.115995809754064,-36.7368005696771,-2.9957322735539886
3510,47.63082,-16.44047,6.0,5.0,1990.0,0.2784647229021713,-20.000999473886825,-2.6189410260304324,-0.39569796234919274,-2.1880963665093467,-1.8672376104040111,-2.38564066813137,-8.888050318401628,-3.9867083579125295
3511,60.81581,-35.03876,11.0,22.0,2002.0,-2.2396102938326563,-34.07507040499499,-4.173387769562546,-2.7165865321244946,-3.8369155329413354,-3.9294905165983414,-5.4126065129501395,-6.142287436842514,-5.56644777029629
3512,60.81581,-35.03876,11.0,22.0,2002.0,-2.2396102938326563,-33.75973072768129,-4.173387769562546,-2.7165865321244946,-3.8369155329413354,-3.6948975264394948,-5.4126065129501395,-6.142287436842514,-5.629603076481919
3513,-46.7666666666667,-64.0666666666667,1.0,19.0,1995.0,2.297090022712066,-28.323974497492515,-3.1868927790151473,-36.7368005696771,-3.798694320121138,1.6315711550685625,-3.1772541501773786,-36.7368005696771,-4.297685486240122
3514,-63.4453333333333,-62.0591666666667,4.0,1.0,1993.0,-1.1979575986711481,-25.863679062797296,-36.7368005696771,-3.6321967089419447,-3.8570141223973415,-2.1130148713641788,-36.7368005696771,-36.7368005696771,-36.7368005696771
3515,-66.1285,-67.6561666666667,4.0,17.0,1993.0,-0.35178690986595623,-20.40784274619788,-3.0691420279799875,-2.185807006574479,-2.4267207639782047,-1.4425219142275065,-3.957281911833755,-5.142339785093665,-4.22550163292393
3516,-67.6421666666667,-70.263,4.0,24.0,1993.0,-0.9039669821853229,-17.339500375405795,-3.7668409955836433,-2.766717988768052,-2.793657110273198,-2.020599213087145,-4.2237928734090096,-36.7368005696771,-4.394261172342215
3517,-68.03,-69.283,1.0,26.0,2003.0,-0.17435338714477766,-23.503759121187485,-3.6119184129778037,-2.1286317858706068,-2.9759296462578093,-1.4229583454914816,-4.509860006183756,-2.2730262907525,-6.214608098422136
3518,-63.841,-67.154,1.0,10.0,2004.0,-3.2701691192557485,-8.300641966373057,-5.298317366548014,-3.3242363405260242,-36.7368005696771,-4.268697949366871,-3.9120230054281406,-6.214608098422136,-6.214608098422136
3519,-65.368,-69.504,1.0,19.0,2004.0,-2.64507540194082,-15.561583697832894,-5.5214609178622185,-2.5770219386958044,-4.422848629194127,-3.1941832122778266,-4.828313737302287,-3.036554268074244,-5.5214609178622185
3520,-66.248,-70.473,1.0,21.0,2004.0,-2.563949857128452,-16.580493945840768,-5.298317366548014,-2.8302178350764158,-4.60517018598808,-3.0791138824930395,-5.115995809754064,-2.9004220937496643,-5.5214609178622185
3521,-64.9444,-64.20818333,1.0,24.0,1999.0,0.9159706806632298,-21.079920088170407,-3.29683736633791,-1.0384583658483624,-2.268183666276712,-1.3935204062116298,-36.7368005696771,-1.3261404383001432,-7.01311579463984
3522,-65.6225,-68.89693333,1.0,27.0,1999.0,-1.1564532883579592,-14.746801838975232,-5.020685629949741,-2.594275186843364,-3.3843402645957292,-2.3676570897377593,-36.7368005696771,-5.843044541989671,-36.7368005696771
3523,-65.7521666666667,-68.5925833333333,1.0,27.0,1997.0,-1.0811653750643888,-20.778521330988237,-5.599422459331929,-2.5809771185387325,-4.439655747510509,-3.083471187861995,-2.9507589079112577,-1.9214126774549252,-36.7368005696771
3524,37.031,-76.0686,7.0,26.0,2005.0,1.6855467386864071,-9.210340371975072,-1.0495605287709133,-3.399199378999479,-9.210340371975072,0.179317047773656,-0.9018948515904224,-1.583770165685522,-0.6025754823755581
3525,38.498,-74.878,5.0,9.0,2006.0,0.8417826796990935,-9.210340371975072,-2.80056486668639,-1.4485953873172694,-2.2672179491567532,-0.20223859063431335,-3.5370171048046863,-3.1748589394514237,-2.303585593327628
3526,36.8029,-75.8573,7.0,4.0,2006.0,1.4372488481186994,-9.210340371975072,-0.8933068954837795,-1.696631124136477,-2.2081844175725602,-0.4252597354363438,-0.9248270628964411,-2.689719244417485,-0.2733847677509563
3527,38.6542,-74.9671,7.0,6.0,2006.0,2.695093288341272,-9.210340371975072,0.029655884907510675,-2.1111386284230895,-2.889572077725598,1.2543046366569386,0.9223920807321313,-1.1815592094890355,-0.9877867335792248
3528,36.8313,-75.2758,7.0,5.0,1993.0,-1.4146938356415881,-15.343657117647396,-4.342805921520592,-3.7297014486341866,-36.7368005696771,-3.101092789211815,-36.7368005696771,-4.710530701645905,-3.1941832122778266
3529,-65.937,145.685,1.0,1.0,1996.0,-4.700580370792737,-23.58985229057204,-36.7368005696771,-5.087563076565441,-5.311688946176224,-4.971427560834889,-7.973259803440169,-7.091654884239741,-36.7368005696771
3530,-35.65172,-49.81805,4.0,30.0,1997.0,-0.9152163092728894,-2.2883863735942316,-3.032188810564604,-3.6082215510964777,-4.466278187121463,-3.2778299677118685,-36.7368005696771,-5.825950108630371,-2.7851472514871753
3531,-4.78545,-27.37098,10.0,4.0,1997.0,-2.0215500632640575,-2.6556949707682804,-36.7368005696771,-3.458402855432931,-4.651214124489487,-5.640807675494782,-6.45667965962185,-7.024289095237964,-2.2987922947553483
3532,-23.90226,-37.28695,10.0,9.0,1997.0,-2.2797478590912874,-3.172230817045154,-36.7368005696771,-3.9317156387738765,-5.203007186743692,-4.9967323889272475,-6.271178449910527,-36.7368005696771,-3.0323962579255803
